,award_id,region,award_name,start,reason_refusal,projname_conf,projname_conf_oe,award_no_conf,award_no_conf_oe,proj_phase,con_phase,country_loc1,country_loc2,country_loc3,country_loc4,country_loc5,country_additional,sponsoroff,sponsoroff_oe,missionoff,wauoff_bureaus,wauoff_office,framework,framework_1,framework_2,framework_3,framework_4,framework_5,framework_6,framework_7,framework_8,framework_9,framework_10,framework_11,framework_12,framework_13,framework_14,framework_15,framework_16,framework_17,framework_18,framework_19,framework_20,framework_21,framework_22,framework_23,framework_24,framework_96,ecd_num,ecd_num_oe,ecdnum_spc,award_mech,grnt_cntrct,implm_assess,assess_who,assess_who_1,assess_who_2,assess_who_3,assess_who_3_oe,assess_who_4,assess_who_4_oe,assess_who_5,assess_who_6,assess_who_6_oe,access_proc_old,access_proc1,access_proc1_1,access_proc2,access_proc2_2,access_proc3,access_proc3_3,access_proc5,access_proc5_5,access_proc4,access_proc4_4,access_proc6,access_proc6_6,access_proc7,access_proc7_7,access_proc8,access_proc8_96,access_proc9,access_proc9_9,access_proc9_9_oe,assess_outcome,enab_env_support,enab_env_type,enab_env_type_1,enab_env_type_2,enab_env_type_3,enab_env_type_4,enab_env_type_5,enab_env_type_6,enab_env_type_7,enab_env_type_8,enab_env_type_9,enab_env_type_10,enab_env_type_10_oe,cap_build,cap_build_oe,omfund_avail,omfund_avail_oe,om_outcome,omfund_con,omfund_con_1,omfund_con_2,omfund_con_3,omfund_con_4,omfund_con_5,omfund_con_6,omfund_con_9,omfund_con_10,omfund_con_10_oe,omfund_con_96,omfund_con_7,omfund_con_8,om_contin,om_contin_1,om_contin_2,om_contin_3,om_contin_4,om_contin_5,om_contin_6,om_contin_6_oe,om_contin_96,om_contin_0,cert_use,gender,risk_reg,gov_consult,gov_consult_who,gov_consult_who_1,gov_consult_who_2,gov_consult_who_3,gov_consult_who_4,gov_consult_who_4_oe,stkh_consult,stkh_consult_who,stkh_consult_who_1,stkh_consult_who_2,stkh_consult_who_3,stkh_consult_who_4,stkh_consult_who_4_oe,site_apprv,site_apprv_who,site_apprv_who_1,site_apprv_who_2,site_apprv_who_3,site_apprv_who_4,site_apprv_who_4_oe,secinfra,crb_rev,usg_tech,tech_who,tech_who_1,tech_who_2,tech_who_3,tech_who_4,tech_who_5,tech_who_6,tech_who_6_oe,tech_who_7,award_std,award_type,award_type_oe,far16,far16_type,contrct_sup,con_noncon,con_divide,far36_523,far36_matrix,far36_53,dlp,dlp_oe,des_std_award,des_std_award_1,des_std_award_2,des_std_award_3,des_std_award_4,des_std_award_5,des_std_award_6,des_std_award_7,des_std_award_8,des_std_award_9,des_std_award_9_oe,des_std_award_96,hazard_matl,hazard_matl_oe,hazard_matl_bs,hazard_matl_bs_1,hazard_matl_bs_2,hazard_matl_bs_3,hazard_matl_bs_96,hazard_matl_bs_4,hazard_matl_bs_4_oe,seis_des,seis_des_std,seis_des_std_1,seis_des_std_2,seis_des_std_3,seis_des_std_4,seis_des_std_5,seis_des_std_6,seis_des_std_7,seis_des_std_8,seis_des_std_9,seis_des_std_9_oe,seis_des_std_96,seis_cat,seis_cat_oe,hur_des,flood_des,wind_std,wind_std_1,wind_std_2,wind_std_3,wind_std_4,wind_std_4_oe,wind_std_96,wind_std_5,gov_est,est_prep,est_prep_oe,est_basis,cost_rev,cost_rev_oe,cor_app,gov_sched,est_sched_prep,est_sched_prep_oe,usg_inc,usg_inc_oe,cost_ben_analy,return_rate,return_rate_oe,build_cost,prime_comp,prime_stat,prime_stat_oe,finstat,bonding,cont_start,cont_end_plan,total_budget_plan,construct_budget_plan,award_amd,lic_app,lic_app_oe,mod_no,mod_des_1,mod_des_1_1,mod_des_1_2,mod_des_1_3,mod_des_1_4,mod_des_1_5,mod_des_1_6,mod_des_1_7,mod_des_1_8,mod_des_1_9,mod_des_1_10,mod_des_1_11,mod_des_1_12,mod_des_1_13,mod_des_1_13_oe,mod_des_1_96,mod_value_1,mod_des_2,mod_des_2_1,mod_des_2_2,mod_des_2_3,mod_des_2_4,mod_des_2_5,mod_des_2_6,mod_des_2_7,mod_des_2_8,mod_des_2_9,mod_des_2_10,mod_des_2_11,mod_des_2_12,mod_des_2_13,mod_des_2_13_oe,mod_des_2_96,mod_value_2,mod_des_3,mod_des_3_1,mod_des_3_2,mod_des_3_3,mod_des_3_4,mod_des_3_5,mod_des_3_6,mod_des_3_7,mod_des_3_8,mod_des_3_9,mod_des_3_10,mod_des_3_11,mod_des_3_12,mod_des_3_13,mod_des_3_13_oe,mod_des_3_96,mod_value_3,mod_des_4,mod_des_4_1,mod_des_4_2,mod_des_4_3,mod_des_4_4,mod_des_4_5,mod_des_4_6,mod_des_4_7,mod_des_4_8,mod_des_4_9,mod_des_4_10,mod_des_4_11,mod_des_4_12,mod_des_4_13,mod_des_4_13_oe,mod_des_4_96,mod_value_4,mod_des_5,mod_des_5_1,mod_des_5_2,mod_des_5_3,mod_des_5_4,mod_des_5_5,mod_des_5_6,mod_des_5_7,mod_des_5_8,mod_des_5_9,mod_des_5_10,mod_des_5_11,mod_des_5_12,mod_des_5_13,mod_des_5_13_oe,mod_des_5_96,mod_value_5,mod_des_6,mod_des_6_1,mod_des_6_2,mod_des_6_3,mod_des_6_4,mod_des_6_5,mod_des_6_6,mod_des_6_7,mod_des_6_8,mod_des_6_9,mod_des_6_10,mod_des_6_11,mod_des_6_12,mod_des_6_13,mod_des_6_13_oe,mod_des_6_96
159,2732,West Africa Regional,624-A-00-10-00047-00,1,,1,,1,,2,4,62,-6,-6,-6,-6,,1,,29,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,1,-8,-8,1,-8,-8,-8,-8,1,WA_Ag_Trade_IEE_092409,,4,-8,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-8,1,-6,-8,-8,-8,-6,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,-8,-8,1,-8,-8,1,-8,-8,,-8,-8,-8,-8,1,-8,-8,1,-8,-8,,-8,-8,0,0,0,0,-8,-8,-8,-8,-8,,1,-8,1,-8,1,-8,,-1,-8,-8,-8,-8,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,-1,,-8,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,-1,-8,-8,-8,-8,-8,,-8,1,0,-8,,-8,-8,,-8,-1,-8,,-8,,0,-8,,-8,1,-8,,-8,0,01apr2010,01apr2012,12729380.0,-8.0,0,-8,,-8,-6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
160,2733,West Africa Regional,AID-AEG-T-00-07-00003-00,1,,0,Sustainable and Thriving Environments for West Africa Regional Development,1,,2,1,33,47,19,-6,-6,,1,,29,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,1,-8,-8,1,-8,-8,-8,-8,1,WA_STEWARDIII_IEE_070612,,8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,0,1,1,-8,1,-8,1,-8,,1,-8,1,1,1,1,local associations,0,-8,-8,-8,-8,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,0,cover under local standards,-8,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,-8,-8,,-8,1,1,15,Water and Sanitation for Africa (WSA),1,15,AOR,1,-1,-8,,-8,,1,-8,,1,4,-8,,-8,0,01may2007,01jul2015,18000000.0,2875512.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
161,2734,West Africa Regional,624-A-00-09-00033-00,1,,0,Gambia-Senegal Sustainable Fisheries Program,1,,2,2,-6,-6,-6,-6,-6,Gambia,1,,29,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,USAID-WA_Sustainable_Fisheries_IEE_060711,,4,-8,0,-8,-8,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-6,-8,-6,-8,-8,-8,-8,-8,-6,-8,-6,-8,,-6,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,GAMWORKS undertaking construction activities,-1,,2,,-8,-8,-8,-8,1,-8,1,-8,-8,-8,,-8,-8,-8,-8,1,-8,-8,1,1,-8,,-8,-8,-1,1,0,1,-8,1,-8,-8,1,fiherfolks,0,-6,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,1,0,1,-8,1,-8,-8,-8,-8,-8,,-8,-1,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,-1,,-8,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,1,-8,,-8,-8,0,-8,,-8,-8,,-8,1,1,,-8,,1,-8,,1,4,-8,,-8,0,01may2009,01apr2014,3414566.0,427493.0,1,1,,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,427493.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
162,2735,West Africa Regional,AID-OAA-LA-12-00001,1,,1,,1,,2,1,19,-6,-6,-6,-6,,2,,-8,AFRICA BUREAU (AFR),Sustainable Development Office (SD),-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,8052013,,4,-8,-1,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,-8,1,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,1,-8,-8,-8,1,-8,,-8,-8,0,1,0,1,-8,1,-8,-8,-8,,1,-8,-8,-8,1,-8,,1,-8,1,1,1,-8,,0,0,1,-8,-8,1,-8,-8,-8,-8,,-8,-1,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,Agreement does not specify materials for construction as a sub-grantee was in charge of construction.,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,-8,-8,,1,-8,0,-8,,-8,-8,,-8,0,-8,,-8,,0,-8,,-8,3,-8,,-8,0,01jan2012,01jan2015,4700000.0,1142001.0,1,-1,,1,-8,-8,1,-8,-8,1,-8,-8,-8,-8,1,-8,-8,-8,,-8,1200000.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
163,2736,West Africa Regional,CA No. 624-A-00-09-00085-00,1,,1,,1,,3,4,14,-6,-6,-6,-6,,1,,29,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,37249,,4,-8,1,-8,-8,-8,-8,,-8,,-8,1,"Capacity assessed by USAID under 1st MCC Threshold program; this was follow-on completing 132 schools under MCC Compact money, managed by USAID. Unclear what kind of assessment was done in 2006 before Threshold Cooperative Agreement.",-6,-8,-8,-8,-8,-8,-8,-6,-8,-6,-8,-6,-8,-6,-8,-8,1,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,0,,-8,-8,-8,1,1,1,1,-8,-8,1,"GoBF pays for new primary schools, communities pay for pre-school O&M, and user fees pay for O&M of school wells (viability dependent on the community).",-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,1,1,1,-8,1,1,1,1,Plan and CRS had modified the national approved school design in consultation with all levels of Ministry of Ed officials before the current project started. Plan had built this model before both BRIGHT I (MCC Threshold) and BRIGHT II (MCC Compact). Consultation with all levels of GoBF and communities led to design improvements before BRIGHT II.,1,-8,1,1,1,1,"Consultation with all levels of GoBF, communities, teachers, school directors, PTAs, students, implementing NGOs, MCC, and USAID led to design improvements before BRIGHT II.",1,-8,1,-8,-8,1,"The GoBF designed its MCC Compact, and this was implemented under a 432(b) interagency agreement. The Compact is the base document, with additional agreements between USAID and GoBF for implementation. The initial site selection in 2005/6 under MCC Threshold funding involved all levels of government. BRIGHT II simply completed the second half of each school complex (3 addtional classrooms, 3 teacher houses, etc.) built under BRIGHT I.",0,-1,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,1,"365 days, plus additional days following each repair of an identified defect. Additional days vary depending on the type of repair.",-8,-8,-8,1,-8,-8,-8,-8,-8,1,USAID regs on construction,-8,0,No direct mention is made to these.,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,1,1,Modifications were made to design after wind damage to schools constructed under BRIGHT I.,-8,-8,-1,-8,,-8,-8,,-8,-1,-8,,-8,,-1,-8,,-8,-1,-8,,-8,0,01sep2009,01sep2012,22758211.0,14241088.0,1,1,,4,-8,1,-8,-8,-8,-8,1,-8,1,-8,1,-8,-8,1,"Shortened period to comply with 632(b) agreement with MCC, but later extended based on need; added additional funds from MCC; added rehab of BRIGHT 1 construction and wells, realigned budget to allow EMMP activities to commence.",-8,258211.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
164,2737,Mali,IL No.08-FAR.01,1,,0,PRADDE-PC,0,IL No.08-FAR.01,3,4,52,-6,-6,-6,-6,,1,,17,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Mali FY08 Education 092908.iee,,4,-8,1,-8,-8,-8,-8,,1,European Union,1,-8,,-6,-8,-8,-8,-8,-8,-8,-8,1,-6,-8,-6,-8,-8,-8,-6,-8,-6,-8,,2,1,-8,-8,-8,1,-8,-8,1,1,-8,1,-8,,1,Staffing,2,,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,0,0,1,1,-8,1,1,1,1,Communities,1,-8,1,-8,1,-8,,1,-8,1,1,1,1,Communities and Civil Society Organizations e.g. School Management Committees,0,0,1,-8,1,1,-8,-8,-8,1,RLA; IEE Officer,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,0,Not specifically; but the project was approved by the Environmental Officer.,-8,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,-8,-8,,1,-8,1,8,,1,13,,1,1,8,,-8,,0,-8,,-8,5,-8,,-8,0,01may2009,01may2013,17390415.0,609000.0,1,1,,1,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,1,Suspension due to a coup Lisgislation,-8,4391000.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
165,2738,Mali,688-A-00-09-00088-00,1,,1,,1,,3,4,52,-6,-6,-6,-6,,1,,17,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,Mali_FY08_4_EG_IEE.iee,,4,-8,-1,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,Local agricultural office and elected officials,-1,,-1,,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,-1,1,1,-8,-8,-8,1,-8,,1,-8,-8,-8,-8,1,Producers associations,1,-8,-8,-8,1,1,community,0,-1,1,-8,1,1,-8,-8,-8,1,"BEO, REO",-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,0,Such materials were not required in the micro basin construction,-8,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,-8,-8,,-8,1,-1,-8,,-8,-8,,-8,-1,-8,,-8,,-1,-8,,-8,2,-8,,-8,0,01sep2009,01sep2012,488831.0,10493.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
166,2742,Guatemala,520-A-00-10-00031-00,1,,1,,1,,2,4,32,-6,-6,-6,-6,,1,,68,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC-IEE-11-64,,4,-8,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,0,0,0,1,-8,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,,1,-8,1,-8,-8,-8,,1,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,1,,-8,1,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,,0,-1,-8,-8,-8,1,-8,,-8,-8,1,4,,5,1,,1,1,1,,-8,,0,-8,,-8,1,-8,,-8,0,01jan2010,01sep2014,29248581.0,4380000.0,1,1,,2,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,4380000.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
167,2743,Guatemala,520-A-00-10-00025-00,1,,1,,1,,2,2,32,-6,-6,-6,-6,,1,,68,,,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC-IEE-12-47,,4,-8,-1,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,,-1,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,1,-1,1,-8,1,-8,1,-8,,-1,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,The Agreements contemplates only small-scale construction and remodelling (reburbishment) activities.,-8,-8,-8,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,-8,,-8,1,0,-8,,-8,-8,,-8,0,-8,,-8,,-1,-8,,-8,1,-8,,-8,-1,01mar2010,01sep2014,26000000.0,1500000.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
168,2744,Guatemala,520-A-00-06-00103-00,1,,0,Access to Dynamic Markets for Rural Small and Medium Enterprises,0,520-A-00-05-00009-00,3,4,32,-6,-6,-6,-6,,1,,68,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8,-8,-8,-8,1,LAC-IEE-04-46,,4,-8,0,-8,-8,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,,-6,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,community groups that received assistance,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,0,0,0,0,-8,-8,-8,-8,-8,,1,-8,-8,-8,1,-8,,0,-8,-8,-8,-8,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,This was not a a construction project,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,-8,-8,-8,-8,,1,-8,0,-8,,-8,-8,,-8,0,-8,,-8,,0,-8,,-8,-1,-8,,-8,1,01oct2004,01sep2012,1800000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
